Loss_clean_original,Loss_dirty_original
13.38581371307373,13.532710075378418
14.43421745300293,14.523621559143066
13.76255989074707,14.840378761291504
13.199973106384277,14.139784812927246
14.732177734375,13.369851112365723
13.135104179382324,14.238225936889648
13.396660804748535,14.893180847167969
13.703303337097168,14.197070121765137
14.397578239440918,14.735285758972168
13.842637062072754,15.476422309875488
13.231649398803711,15.089757919311523
13.629383087158203,13.596220016479492
14.028972625732422,16.10259246826172
12.656462669372559,13.805883407592773
13.275552749633789,13.803030014038086
13.763792991638184,13.285405158996582
13.691108703613281,14.831677436828613
13.133501052856445,14.11524486541748
13.232850074768066,13.861505508422852
13.344687461853027,14.252950668334961
14.292011260986328,14.628384590148926
13.418400764465332,13.069129943847656
16.304759979248047,13.024055480957031
13.358266830444336,14.880146980285645
12.601263999938965,14.642790794372559
14.53181266784668,14.390397071838379
13.404573440551758,13.415125846862793
13.623501777648926,15.153396606445312
13.428014755249023,15.455085754394531
13.745125770568848,14.809800148010254
13.893653869628906,14.660261154174805
14.372700691223145,14.387950897216797
14.630701065063477,13.229310989379883
13.585987091064453,14.542696952819824
13.300539016723633,14.92077922821045
14.321206092834473,14.045275688171387
13.629314422607422,13.338296890258789
13.762624740600586,14.212230682373047
13.629502296447754,14.80994701385498
13.983041763305664,13.28193473815918
13.214326858520508,14.675591468811035
14.288037300109863,15.123960494995117
13.782751083374023,14.722639083862305
14.238080978393555,13.683210372924805
14.458212852478027,14.210593223571777
13.10401725769043,13.118354797363281
13.241950035095215,14.49349308013916
14.06722354888916,15.113179206848145
13.693561553955078,13.94417953491211
14.447412490844727,13.178136825561523
13.783960342407227,14.43148136138916
13.51264476776123,13.840221405029297
14.103865623474121,14.174750328063965
14.116328239440918,14.419320106506348
13.925479888916016,14.44404411315918
12.822778701782227,13.117544174194336
14.987163543701172,15.312524795532227
13.442204475402832,14.744430541992188
14.29372787475586,14.760923385620117
14.189399719238281,13.945683479309082
14.08570384979248,14.301138877868652
12.999676704406738,14.393596649169922
13.629002571105957,14.432223320007324
13.455947875976562,15.342485427856445
14.628600120544434,15.295116424560547
13.312202453613281,14.944204330444336
14.010379791259766,13.594106674194336
13.279642105102539,13.054543495178223
14.16423225402832,13.73614501953125
14.11568546295166,14.389458656311035
13.747568130493164,13.576861381530762
14.763418197631836,14.38683795928955
13.311624526977539,15.77984619140625
14.549344062805176,13.605785369873047
13.427892684936523,14.38986873626709
12.98851203918457,13.929275512695312
14.626486778259277,14.998309135437012
14.163719177246094,13.979907035827637
14.257006645202637,15.451050758361816
13.225409507751465,13.112298965454102
14.576664924621582,14.345993041992188
13.23546028137207,13.770415306091309
13.946903228759766,14.431256294250488
13.479791641235352,14.039743423461914
13.814678192138672,13.553993225097656
13.09578800201416,14.136800765991211
14.725129127502441,14.35344409942627
13.83083438873291,14.865080833435059
13.534281730651855,14.179301261901855
14.461160659790039,13.361472129821777
13.530330657958984,14.967304229736328
13.468122482299805,14.096266746520996
14.121847152709961,14.703413009643555
13.821657180786133,14.963332176208496
13.008620262145996,14.3502779006958
13.399271965026855,14.31091594696045
13.27785587310791,14.830204963684082
14.151636123657227,15.640438079833984
13.746437072753906,14.869175910949707
13.15764331817627,13.959247589111328
14.16351318359375,15.016200065612793
12.846991539001465,13.696134567260742
13.058866500854492,13.641711235046387
17.423324584960938,15.5982666015625
14.282022476196289,13.673564910888672
12.620560646057129,14.865249633789062
13.926294326782227,13.947062492370605
17.712610244750977,14.715386390686035
15.129820823669434,13.537447929382324
13.265046119689941,14.599045753479004
15.863555908203125,13.772226333618164
14.189058303833008,14.287424087524414
13.834925651550293,15.280984878540039
13.281631469726562,14.786341667175293
12.66490650177002,14.922325134277344
14.033159255981445,14.942936897277832
13.351814270019531,14.71658706665039
13.262039184570312,14.441595077514648
14.724762916564941,16.926267623901367
14.236114501953125,14.825289726257324
13.429795265197754,14.083667755126953
13.603865623474121,14.160673141479492
14.078278541564941,14.582237243652344
13.47203540802002,13.09884262084961
14.330498695373535,14.433609008789062
13.708773612976074,13.882857322692871
14.169179916381836,13.605852127075195
13.787005424499512,14.545031547546387
14.850362777709961,14.495577812194824
13.947111129760742,14.965373992919922
13.65888786315918,14.566204071044922
13.242751121520996,14.586931228637695
13.919929504394531,13.623763084411621
15.011212348937988,14.530402183532715
12.918573379516602,13.370903968811035
13.785099029541016,14.760986328125
13.648065567016602,13.66748046875
13.238637924194336,14.785781860351562
13.5390625,13.449849128723145
13.013703346252441,14.85334300994873
13.193551063537598,13.85722541809082
13.35055923461914,13.248090744018555
14.280847549438477,14.296058654785156
13.816032409667969,15.06103229522705
13.772603988647461,14.381385803222656
13.866236686706543,14.877823829650879
13.157448768615723,14.1082124710083
13.8466796875,13.641173362731934
13.555864334106445,14.921853065490723
13.819856643676758,14.225911140441895
14.666916847229004,13.61075496673584
13.797914505004883,14.987677574157715
13.580599784851074,15.43612289428711
14.14739990234375,13.809551239013672
14.617198944091797,14.3233003616333
13.617297172546387,14.773078918457031
13.828285217285156,14.446218490600586
13.47339153289795,14.540210723876953
13.936198234558105,14.537516593933105
13.498888969421387,13.3085355758667
13.467204093933105,14.091752052307129
13.978731155395508,14.791926383972168
14.443248748779297,14.599925994873047
13.532209396362305,15.516989707946777
14.946757316589355,14.255880355834961
14.319424629211426,15.25930118560791
14.005194664001465,14.684151649475098
12.71949291229248,15.600794792175293
13.426475524902344,14.207066535949707
13.891319274902344,13.79073429107666
13.72244930267334,13.985695838928223
13.90703010559082,15.185766220092773
13.472447395324707,15.247880935668945
13.529026985168457,13.192004203796387
13.228009223937988,14.157811164855957
13.280601501464844,14.610515594482422
13.523825645446777,13.894441604614258
13.5323486328125,16.31941795349121
14.145099639892578,14.687112808227539
13.94408893585205,15.890976905822754
13.167672157287598,14.528841018676758
13.94603443145752,12.909711837768555
13.816056251525879,14.478296279907227
13.315553665161133,13.864274978637695
15.707873344421387,15.447006225585938
13.91291618347168,13.30181884765625
14.48392391204834,14.679618835449219
14.237298011779785,14.691770553588867
13.444305419921875,14.7749662399292
13.528515815734863,14.701250076293945
15.623538970947266,14.966712951660156
13.394530296325684,14.550902366638184
12.942069053649902,15.171422004699707
13.364340782165527,13.921977996826172
13.195782661437988,13.645276069641113
13.327957153320312,14.999971389770508
14.096431732177734,14.25971794128418
13.611522674560547,13.960309982299805
12.764582633972168,14.079745292663574
14.028243064880371,14.245491027832031
14.087437629699707,15.351059913635254
13.028620719909668,14.092095375061035
13.60173511505127,14.28056812286377
14.009860038757324,14.344915390014648
14.30996322631836,14.293286323547363
13.726350784301758,15.524266242980957
14.159828186035156,13.32441234588623
13.760300636291504,14.209494590759277
13.16195011138916,14.442471504211426
14.101274490356445,14.063492774963379
13.009267807006836,14.42768669128418
14.06946849822998,14.44790267944336
13.4532470703125,13.644232749938965
14.687911987304688,14.46269416809082
14.648484230041504,13.946768760681152
12.636237144470215,15.400083541870117
13.267491340637207,14.211933135986328
12.597089767456055,14.588335990905762
13.326215744018555,14.260929107666016
13.809615135192871,14.752574920654297
12.8706693649292,16.490554809570312
13.232278823852539,13.579099655151367
14.46426010131836,14.12534236907959
14.001344680786133,12.820111274719238
12.889463424682617,14.991453170776367
13.252023696899414,13.735509872436523
13.564313888549805,14.035426139831543
13.648015975952148,13.55540657043457
12.998154640197754,15.303167343139648
14.387789726257324,13.854543685913086
13.700433731079102,13.52900505065918
13.263103485107422,13.952629089355469
14.824583053588867,15.149482727050781
13.112724304199219,14.3226957321167
14.408849716186523,14.984495162963867
14.666107177734375,14.304280281066895
13.946807861328125,14.077953338623047
13.494354248046875,14.048102378845215
13.760089874267578,14.382126808166504
13.237844467163086,14.427874565124512
13.588071823120117,13.579781532287598
13.5118989944458,13.810606956481934
13.175016403198242,14.574214935302734
13.676308631896973,15.259001731872559
14.717529296875,14.872367858886719
12.768738746643066,13.359864234924316
13.301996231079102,13.357728958129883
13.329646110534668,14.952719688415527
13.435977935791016,14.102550506591797
15.507416725158691,14.46794319152832
14.2342529296875,15.024009704589844
13.058634757995605,13.251949310302734
14.727596282958984,14.462545394897461
14.830201148986816,13.891112327575684
14.037278175354004,14.857656478881836
13.946367263793945,14.339276313781738
13.392769813537598,14.17805290222168
13.785240173339844,14.583333969116211
13.447162628173828,14.141493797302246
12.976330757141113,15.017568588256836
13.469179153442383,14.223137855529785
13.446737289428711,14.121248245239258
13.9357328414917,13.806492805480957
13.369108200073242,14.913504600524902
13.676553726196289,14.154806137084961
14.310442924499512,14.733402252197266
13.523208618164062,14.687744140625
14.049971580505371,13.976184844970703
13.94647216796875,14.080156326293945
13.25070571899414,13.762101173400879
13.332192420959473,15.069658279418945
13.211527824401855,14.456403732299805
13.198742866516113,14.218708038330078
14.162785530090332,14.373308181762695
13.908671379089355,14.068404197692871
12.61839485168457,15.554434776306152
13.585592269897461,14.92900562286377
13.14133358001709,15.680439949035645
14.243069648742676,14.732114791870117
13.567956924438477,14.566235542297363
14.495966911315918,14.435187339782715
14.511646270751953,14.007423400878906
13.554301261901855,14.261414527893066
13.310774803161621,14.30281925201416
13.514252662658691,13.96040153503418
14.1323881149292,14.084834098815918
13.426769256591797,14.782470703125
13.727629661560059,16.954328536987305
12.732351303100586,16.431381225585938
14.039246559143066,13.57387638092041
13.650134086608887,13.600696563720703
13.651405334472656,14.988762855529785
13.679204940795898,13.588773727416992
13.414648056030273,14.867109298706055
12.81544017791748,14.663537979125977
14.432809829711914,15.028498649597168
13.511405944824219,14.107596397399902
13.933690071105957,14.84521770477295
13.369970321655273,15.043121337890625
13.616589546203613,13.929471969604492
13.385382652282715,14.715042114257812
12.815873146057129,14.642461776733398
13.252381324768066,15.316156387329102
13.765983581542969,14.313441276550293
13.324056625366211,14.97073745727539
13.5958890914917,14.231202125549316
12.792471885681152,14.112229347229004
14.512983322143555,14.176647186279297
13.876795768737793,14.217842102050781
13.737837791442871,15.031149864196777
14.594464302062988,14.345657348632812
13.329894065856934,13.40872573852539
13.250701904296875,13.77011489868164
12.938141822814941,14.490129470825195
13.835485458374023,14.690817832946777
14.406453132629395,14.372279167175293
13.319097518920898,14.536412239074707
14.306872367858887,14.072476387023926
12.562381744384766,14.138856887817383
12.898244857788086,14.67235279083252
13.985014915466309,14.803377151489258
15.650238990783691,14.734235763549805
14.26792049407959,14.44939136505127
12.763324737548828,14.319825172424316
12.823129653930664,12.749876976013184
12.994560241699219,14.91152572631836
13.574651718139648,14.491724967956543
13.851583480834961,14.52347469329834
13.5236234664917,14.706584930419922
14.075798034667969,14.007511138916016
13.246973991394043,14.099409103393555
13.550041198730469,14.964740753173828
14.611125946044922,14.306891441345215
13.066007614135742,14.040406227111816
13.084303855895996,13.972681999206543
13.029387474060059,14.75802993774414
13.172839164733887,14.311689376831055
13.011656761169434,14.334616661071777
13.541906356811523,14.68737506866455
13.624987602233887,13.722472190856934
14.152887344360352,14.901825904846191
13.653788566589355,13.4607572555542
13.420270919799805,14.852630615234375
13.772400856018066,14.613815307617188
13.546198844909668,14.043291091918945
14.101696014404297,13.560782432556152
14.038121223449707,13.958840370178223
13.789104461669922,15.139244079589844
14.059408187866211,14.336091995239258
13.696770668029785,14.738178253173828
12.671669960021973,15.131755828857422
13.896705627441406,14.499070167541504
14.140016555786133,14.258474349975586
13.692450523376465,13.7281494140625
12.907430648803711,14.92507266998291
14.915756225585938,12.904269218444824
13.613373756408691,14.185083389282227
14.85588550567627,14.806275367736816
13.154441833496094,14.923269271850586
13.719977378845215,13.956120491027832
13.005644798278809,13.596620559692383
13.567319869995117,15.100157737731934
13.013542175292969,13.214768409729004
14.376806259155273,13.415403366088867
14.09440803527832,13.783595085144043
13.259828567504883,13.631159782409668
13.328287124633789,14.085500717163086
13.693099975585938,13.726980209350586
12.919746398925781,14.862757682800293
13.788569450378418,14.741620063781738
13.98380184173584,13.763143539428711
14.459173202514648,15.133698463439941
13.005962371826172,16.47907066345215
13.915667533874512,14.81672477722168
13.261150360107422,13.672367095947266
15.280532836914062,13.912210464477539
13.488907814025879,14.041865348815918
12.902823448181152,14.786295890808105
14.233819961547852,13.915836334228516
16.080547332763672,14.712867736816406
13.111434936523438,14.60946273803711
13.846553802490234,14.442612648010254
13.63497543334961,14.116973876953125
12.82223892211914,13.795866012573242
13.170256614685059,14.659643173217773
13.60914134979248,14.078810691833496
13.97812557220459,14.341768264770508
14.272162437438965,14.296746253967285
13.663068771362305,15.262246131896973
13.806559562683105,14.325024604797363
13.120485305786133,14.33198356628418
14.25452709197998,13.812972068786621
12.912249565124512,13.857393264770508
13.342672348022461,14.766239166259766
13.393607139587402,14.50362777709961
13.341728210449219,14.176647186279297
13.263471603393555,13.90114974975586
13.517724990844727,13.764816284179688
13.82290267944336,13.333721160888672
14.225146293640137,14.208226203918457
12.586366653442383,13.441248893737793
15.632707595825195,14.78404712677002
13.609429359436035,14.247125625610352
13.790675163269043,14.656603813171387
14.113569259643555,14.376751899719238
13.89354419708252,14.942996978759766
14.509757995605469,13.985237121582031
14.001843452453613,14.243012428283691
14.868724822998047,13.602654457092285
13.541180610656738,13.741120338439941
13.276732444763184,14.08265495300293
13.01640796661377,14.042983055114746
14.51320743560791,13.937100410461426
13.965605735778809,14.197087287902832
13.293647766113281,15.574057579040527
12.696966171264648,13.907411575317383
14.926900863647461,13.982932090759277
14.41048526763916,12.997576713562012
13.469642639160156,14.681366920471191
14.261682510375977,13.902422904968262
13.37672233581543,14.028816223144531
13.356770515441895,14.494446754455566
12.784167289733887,13.825370788574219
13.346379280090332,14.415836334228516
14.502975463867188,14.665699005126953
13.117748260498047,14.944208145141602
13.504033088684082,14.765789031982422
13.15764045715332,13.761150360107422
12.957779884338379,14.14310359954834
14.092609405517578,15.038068771362305
13.574488639831543,14.626174926757812
13.251235961914062,14.253376960754395
17.14173126220703,15.551858901977539
14.041219711303711,15.31226634979248
13.701719284057617,14.224336624145508
13.790384292602539,15.205629348754883
13.26009750366211,14.403619766235352
13.64564037322998,14.36398696899414
14.263401985168457,13.779298782348633
13.728838920593262,13.780874252319336
12.375669479370117,14.727087020874023
12.954869270324707,13.903437614440918
13.2456636428833,13.891010284423828
13.233319282531738,14.164789199829102
14.489871978759766,14.845921516418457
12.884100914001465,13.768033027648926
13.11916446685791,14.510726928710938
14.606212615966797,14.7178373336792
12.80248737335205,14.424113273620605
13.622798919677734,14.355494499206543
13.124468803405762,14.595980644226074
14.273176193237305,14.582435607910156
13.059499740600586,13.175793647766113
14.009122848510742,14.987014770507812
13.240656852722168,12.741719245910645
14.065990447998047,14.563507080078125
13.082942962646484,13.606851577758789
14.224767684936523,14.223679542541504
13.96042251586914,14.870525360107422
13.44705867767334,14.152119636535645
13.376693725585938,15.092020988464355
14.509970664978027,14.778788566589355
13.162845611572266,14.149819374084473
13.144621849060059,13.967034339904785
14.115280151367188,15.170689582824707
13.565515518188477,14.279637336730957
13.583159446716309,14.77892017364502
14.036022186279297,13.438253402709961
13.34298038482666,14.516517639160156
13.564133644104004,13.487095832824707
13.066849708557129,14.56680965423584
13.87773323059082,14.682855606079102
14.426846504211426,14.246214866638184
14.576727867126465,13.83383846282959
13.803281784057617,13.191954612731934
13.699708938598633,15.936009407043457
13.962992668151855,14.007455825805664
12.762453079223633,14.249176025390625
12.85835075378418,14.529349327087402
13.155440330505371,14.331793785095215
14.497398376464844,14.902709007263184
13.729835510253906,13.335022926330566
13.877059936523438,14.302661895751953
13.35821533203125,16.670516967773438
13.476337432861328,13.241909980773926
13.480097770690918,15.887642860412598
12.582874298095703,13.878087997436523
13.684707641601562,14.691301345825195
13.535994529724121,13.950740814208984
13.410127639770508,14.20019245147705
13.337861061096191,14.93112564086914
13.133398056030273,14.103432655334473
13.810275077819824,14.240775108337402
14.867661476135254,14.540241241455078
12.945964813232422,14.994821548461914
13.282866477966309,14.334827423095703
13.655099868774414,14.55373477935791
13.776848793029785,14.30439567565918
15.484108924865723,13.988922119140625
13.69668197631836,14.490416526794434
13.19005012512207,13.261065483093262
13.43681812286377,14.705931663513184
13.659506797790527,13.70251178741455
14.526347160339355,14.335392951965332
13.294389724731445,14.652116775512695
13.513641357421875,14.918463706970215
13.514219284057617,14.155147552490234
13.625595092773438,13.633156776428223
14.699613571166992,13.647584915161133
12.445032119750977,13.905722618103027
13.52605152130127,14.029598236083984
17.985992431640625,16.116207122802734
13.274821281433105,14.830714225769043
14.270376205444336,14.331582069396973
13.403097152709961,14.189864158630371
13.129150390625,15.071321487426758
13.507118225097656,13.896159172058105
12.870887756347656,14.88495922088623
13.847396850585938,13.874876022338867
13.171987533569336,13.329679489135742
14.273112297058105,13.332615852355957
13.613606452941895,14.172727584838867
12.522788047790527,13.601665496826172
12.922755241394043,14.262703895568848
13.964956283569336,14.200520515441895
13.580949783325195,13.848281860351562
13.426158905029297,15.18689250946045
13.229558944702148,14.72716999053955
13.432488441467285,13.307129859924316
13.23660659790039,14.554290771484375
12.931803703308105,12.905309677124023
13.4851655960083,13.829057693481445
13.57283878326416,15.595405578613281
13.108515739440918,14.026165008544922
14.442521095275879,15.079096794128418
14.379571914672852,15.138381958007812
14.013477325439453,14.380989074707031
12.527596473693848,13.323311805725098
13.012758255004883,14.343321800231934
13.646470069885254,13.763427734375
13.959474563598633,14.237101554870605
13.986330032348633,14.257987022399902
14.182380676269531,14.59145736694336
13.137463569641113,13.696739196777344
14.864343643188477,14.373208045959473
13.493390083312988,13.449726104736328
12.941012382507324,14.287376403808594
13.558634757995605,14.907292366027832
13.762788772583008,13.994473457336426
13.528592109680176,14.094696044921875
15.531294822692871,15.038220405578613
12.788446426391602,14.075798034667969
12.877577781677246,13.451325416564941
13.154569625854492,14.326719284057617
13.310227394104004,14.39841365814209
13.191228866577148,15.18826961517334
13.875228881835938,15.205963134765625
14.193556785583496,13.689897537231445
13.043949127197266,14.517919540405273
12.580192565917969,14.626398086547852
14.145408630371094,14.878623962402344
13.700361251831055,14.78032398223877
13.235749244689941,13.439729690551758
13.081949234008789,13.488508224487305
13.93257999420166,14.253283500671387
13.373377799987793,13.959920883178711
13.2185697555542,14.318018913269043
12.714871406555176,14.767581939697266
15.072339057922363,14.443546295166016
13.417989730834961,14.178913116455078
14.25612735748291,14.179771423339844
13.035093307495117,14.25779914855957
14.029837608337402,14.545014381408691
13.762333869934082,14.50619125366211
13.298069953918457,13.949302673339844
13.224150657653809,13.946478843688965
13.305593490600586,13.790495872497559
13.71593952178955,13.624606132507324
13.581218719482422,14.728143692016602
13.243789672851562,14.467011451721191
14.32083511352539,13.88443374633789
13.91604232788086,13.92483139038086
13.928699493408203,14.294212341308594
12.768898963928223,14.472395896911621
13.122004508972168,13.943171501159668
14.694540023803711,15.569138526916504
15.665486335754395,14.245551109313965
13.07492446899414,14.21788501739502
12.68454647064209,13.627152442932129
13.06646728515625,13.623311042785645
14.789291381835938,14.858698844909668
13.303385734558105,13.889559745788574
13.692912101745605,13.829011917114258
14.604757308959961,14.629183769226074
13.39950942993164,15.112175941467285
13.223775863647461,14.815740585327148
13.64748477935791,13.529579162597656
13.43188190460205,14.517820358276367
13.442422866821289,18.250934600830078
13.101007461547852,14.934667587280273
13.397637367248535,14.027765274047852
13.01955795288086,14.26555347442627
13.649064064025879,13.88289737701416
14.147849082946777,14.881776809692383
12.932188987731934,14.736409187316895
13.090930938720703,15.426993370056152
13.676323890686035,14.207992553710938
13.387115478515625,13.861737251281738
14.491544723510742,15.349973678588867
14.253401756286621,13.465827941894531
13.629764556884766,13.763248443603516
13.316417694091797,14.50358772277832
13.485994338989258,14.531657218933105
13.592440605163574,13.1070556640625
13.086180686950684,14.683199882507324
14.15380859375,13.779195785522461
13.71505355834961,13.285650253295898
13.753473281860352,13.56879997253418
14.090744018554688,14.639925956726074
13.280187606811523,14.511534690856934
14.31298828125,14.698709487915039
13.576553344726562,15.069398880004883
13.759241104125977,14.294987678527832
13.670586585998535,14.680272102355957
14.457433700561523,12.47923469543457
14.094670295715332,14.85573959350586
13.649001121520996,14.34791374206543
13.785917282104492,13.793925285339355
14.392884254455566,14.839301109313965
15.304319381713867,13.703291893005371
14.664678573608398,13.485297203063965
13.826839447021484,14.766100883483887
14.577007293701172,15.035508155822754
14.332810401916504,14.149063110351562
14.433012008666992,14.59386157989502
14.762062072753906,14.926380157470703
14.612602233886719,14.726838111877441
14.219095230102539,14.957513809204102
14.550646781921387,13.480339050292969
15.160881996154785,15.610431671142578
13.13076400756836,13.739622116088867
13.162909507751465,14.10709285736084
14.272110939025879,15.103952407836914
14.606450080871582,14.808337211608887
14.375499725341797,14.514337539672852
13.678293228149414,13.838114738464355
13.624787330627441,16.451805114746094
13.869569778442383,14.011665344238281
13.548712730407715,14.165833473205566
13.365041732788086,14.305188179016113
12.379110336303711,14.192158699035645
14.163776397705078,14.3186674118042
14.061711311340332,13.696788787841797
13.236993789672852,14.09450912475586
13.521769523620605,14.113773345947266
13.708708763122559,14.780793190002441
14.103673934936523,14.665276527404785
14.526373863220215,14.304571151733398
13.796290397644043,13.623477935791016
13.631194114685059,15.301015853881836
13.513283729553223,13.629155158996582
13.49876594543457,15.038628578186035
16.150114059448242,13.887234687805176
13.25485610961914,14.734696388244629
13.71957778930664,14.712940216064453
14.537564277648926,14.395157814025879
13.32042121887207,14.397791862487793
13.38552474975586,14.641433715820312
13.73936939239502,13.726602554321289
14.512118339538574,16.32770538330078
15.201860427856445,13.99072551727295
13.75623893737793,13.977779388427734
13.697877883911133,14.219693183898926
14.02319622039795,12.387307167053223
13.533370971679688,14.681964874267578
13.49017333984375,17.267385482788086
14.634604454040527,15.47431755065918
13.987495422363281,14.291229248046875
13.988151550292969,13.823253631591797
13.299643516540527,14.583128929138184
13.38506031036377,13.59530258178711
12.789887428283691,13.377079963684082
13.501434326171875,13.989953994750977
12.560169219970703,15.547490119934082
13.618758201599121,13.76810073852539
14.089790344238281,14.178825378417969
13.359747886657715,14.701546669006348
14.848172187805176,14.905263900756836
13.548640251159668,14.58812427520752
12.938423156738281,14.507606506347656
13.470799446105957,14.425865173339844
13.499403953552246,14.866369247436523
15.447013854980469,13.67230224609375
13.775558471679688,13.850476264953613
13.52705192565918,13.644156455993652
15.29947566986084,14.295867919921875
13.48823356628418,16.348281860351562
12.886487007141113,13.950645446777344
14.47380542755127,13.992642402648926
14.12233829498291,14.510675430297852
